Grouping,"Lead Request Users","Lead Users",Leads,Leads/LU,"Unreconciled Publisher Lead Revenue","Clickout Impressions",Clickouts,"Clickthrough Rate","Unreconciled Publisher Clickout Revenue","Unreconciled Publisher Total Revenue","Source Code","Tracking Code","Adult Lead Request Users","Adult Lead Users","Adult Leads","Adult Leads / LU","Adult Unreconciled Publisher Lead Revenue","Adult Clickouts","Adult Clickout Revenue","High School Lead Request Users","High School Lead Users","High School Leads","High School Leads / LU","High School Unreconciled Publisher Lead Revenue","High School Clickouts","High School Clickout Revenue"
"2017-05-09 Tue",0,0,0,0,0,4,2,0.5,5.19,5.19,sa-B0D889DD-_pb-b2_cp-277399747_ag-1222656993167614_dv-c_kw-76416108653768_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-c_kw-75866353266659_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,11,1,0.0909,3.05,3.05,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-c_kw-75866353266693_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,1,1,1,1.35,1.35,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-m_kw-75866353266667_var-b_,,1,0,0,,0,1,1.35,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-b2_cp-277399748_ag-1213860900123734_dv-m_kw-75866353266930_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,6,1,0.16670000000000001,1.18,1.18,sa-B0D889DD-_pb-b2_cp-277399748_ag-1216059923223192_dv-m_kw-76003792332014_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1o1_kw-kwd-132618991721_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1o1_kw-kwd-5451389826_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,1,1,1,12.68,0,0,0,0,12.68,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1o2_kw-kwd-5451389826_var-b_,,1,1,1,1,12.68,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1o3_kw-kwd-5451389826_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1t1_kw-kwd-18826212299_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1t2_kw-kwd-94908789_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,1,1,1,12.68,0,0,0,0,12.68,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1t3_kw-kwd-111789457268_var-b_,,1,1,1,1,12.68,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1t3_kw-kwd-37029433500_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,1,1,1,16.25,0,0,0,0,16.25,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1t3_kw-kwd-4309776947_var-b_,,1,1,1,1,16.25,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,1,1,1.85,1.85,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1t3_kw-kwd-95204913_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1t4_kw-kwd-141595104_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,1,1,1,16.25,2,1,0.5,2.14,18.39,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099026681_dv-m_ap-1t4_kw-kwd-14360458346_var-b_,,1,1,1,1,16.25,1,2.14,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,0,0,0,0,sa-B0D889DD-_pb-g1_cp-232086641_ag-18099031241_dv-m_ap-1t3_kw-kwd-132620990441_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,2,1,0.5,2.44,2.44,sa-B0D889DD-_pb-g1_cp-234078401_ag-18267022241_dv-m_ap-1o1_kw-kwd-185038211081_var-b_,,1,0,0,,0,1,2.44,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,3,2,0.6667000000000001,5.67,5.67,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1o1_kw-kwd-106111681001_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,4.58,4.58,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1o1_kw-kwd-106111681961_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,6.1,6.1,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1o1_kw-kwd-106111682681_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1o3_kw-kwd-106111679321_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",2,0,0,0,0,30,9,0.3,24.31,24.31,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t1_kw-kwd-106111681001_var-b_,,1,0,0,,0,0,0,1,0,0,,0,0,0
"2017-05-09 Tue",3,0,0,0,0,10,4,0.4,7.81,7.81,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t1_kw-kwd-106111683401_var-b_,,3,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,1,1,1,0.67,0.67,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t2_kw-kwd-106111679321_var-b_,,0,0,0,,0,0,0,1,0,0,,0,1,0.67
"2017-05-09 Tue",5,1,1,1,29.25,24,6,0.25,14.62,43.87,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t2_kw-kwd-106111681001_var-b_,,3,1,1,1,29.25,0,0,2,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,5,2,0.4,6.89,6.89,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t2_kw-kwd-106111681961_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,7,3,0.4286,4.93,4.93,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t2_kw-kwd-106111682681_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",3,1,1,1,19.5,7,1,0.1429,6.05,25.55,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t2_kw-kwd-106111683161_var-b_,,3,1,1,1,19.5,1,6.05,0,0,0,,0,0,0
"2017-05-09 Tue",2,1,4,4,43.55,7,2,0.2857,3.75,47.3,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t2_kw-kwd-106111683401_var-b_,,2,1,4,4,43.55,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",2,1,1,1,13,7,1,0.1429,2.45,15.45,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-kwd-106111681001_var-b_,,2,1,1,1,13,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",2,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-kwd-106111681961_var-b_,,2,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-kwd-106111682681_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,2,2,1,7.96,7.96,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t3_kw-kwd-106111683161_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,5,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t4_kw-kwd-106111679321_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,3,1,0.3333,3.05,3.05,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t4_kw-kwd-106111681001_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t4_kw-kwd-106111683161_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,8,2,0.25,10.37,10.37,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022481_dv-m_ap-1t4_kw-kwd-106111683401_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022601_dv-m_ap-1o1_kw-kwd-106111678121_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022601_dv-m_ap-1t2_kw-kwd-106111677161_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022601_dv-m_ap-1t2_kw-kwd-106111677881_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,13,8,0.6154,23.12,23.12,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022601_dv-m_ap-1t2_kw-kwd-106111678121_var-b_,,0,0,0,,0,0,0,1,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022601_dv-m_ap-1t2_kw-kwd-106111678841_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",2,0,0,0,0,3,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022601_dv-m_ap-1t3_kw-kwd-106111678121_var-b_,,2,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,3,1,0.3333,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022601_dv-m_ap-1t3_kw-kwd-106111678841_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,6,1,0.16670000000000001,2.14,2.14,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022601_dv-m_ap-1t4_kw-kwd-106111677161_var-b_,,1,0,0,,0,1,2.14,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,4,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234078521_ag-18267022601_dv-m_ap-1t4_kw-kwd-106111678121_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.93,2.93,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1o1_kw-kwd-1822191762_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1o1_kw-kwd-2500464750_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,2,1,0.5,1.35,1.35,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1o1_kw-kwd-3168101865_var-b_,,1,0,0,,0,1,1.35,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,1,1,6.1,6.1,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1o1_kw-kwd-35717013036_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1o1_kw-kwd-43499140_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.75,2.75,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1o2_kw-kwd-39076034828_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,6.18,6.18,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1o3_kw-kwd-35717013036_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1s4_kw-kwd-167119953_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t1_kw-kwd-104968374761_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t1_kw-kwd-1822191762_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,1,1,1.01,1.01,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t1_kw-kwd-2500464750_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",3,0,0,0,0,3,1,0.3333,7.93,7.93,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t1_kw-kwd-3360073606_var-b_,,3,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t1_kw-kwd-35717013036_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,6,1,0.16670000000000001,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t1_kw-kwd-39076034828_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t1_kw-kwd-43501900_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-104968374521_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,6,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-167119953_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,1,1,6.1,6.1,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-1822191762_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,2,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-2500464750_var-b_,,0,0,0,,0,0,0,1,0,0,,0,0,0
"2017-05-09 Tue",2,0,0,0,0,5,3,0.6,10.22,10.22,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-3360073606_var-b_,,2,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,7,2,0.2857,5.19,5.19,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-35717013036_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-39076034828_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-43499140_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,3.03,3.03,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-4816386850_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-52507340_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.75,2.75,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t2_kw-kwd-57529326_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-104968374761_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.44,2.44,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-11610870374_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,3,1,0.3333,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-146601270_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,1,1,6.18,6.18,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-167119953_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-257683681_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-3168101865_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,1,1,1,16.25,3,0,0,0,16.25,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-3360073606_var-b_,,1,1,1,1,16.25,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,14,1,0.07139999999999999,2.75,2.75,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-35717013036_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,4,2,0.5,3.15,3.15,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-39076034828_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.75,2.75,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-43499140_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,3,1,0.3333,3.03,3.03,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-45162752_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,3.05,3.05,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-57529326_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t3_kw-kwd-98704534361_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,5,5,1,17.98,17.98,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t4_kw-kwd-104968374761_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,5,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t4_kw-kwd-167119953_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,1,1,1,26,0,0,0,0,26,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t4_kw-kwd-1822191762_var-b_,,1,1,1,1,26,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,4,1,0.25,2.45,2.45,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t4_kw-kwd-3360073606_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",2,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t4_kw-kwd-35717013036_var-b_,,2,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-234099401_ag-18267130481_dv-m_ap-1t4_kw-kwd-39076034828_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,3,1,0.3333,6.1,6.1,sa-B0D889DD-_pb-g1_cp-239045081_ag-18666864881_dv-m_ap-1t2_kw-kwd-7085720463_var-b_,,1,0,0,,0,1,6.1,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,0,0,0,0,sa-B0D889DD-_pb-g1_cp-239045081_ag-18666864881_dv-m_ap-1t3_kw-kwd-69463522942_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,1,1,1,29.25,4,2,0.5,13.73,42.98,sa-B0D889DD-_pb-g1_cp-239045081_ag-18666864881_dv-m_ap-1t3_kw-kwd-7085720463_var-b_,,1,1,1,1,29.25,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-239045081_ag-18666864881_dv-m_ap-1t4_kw-kwd-45178222477_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.45,2.45,sa-B0D889DD-_pb-g1_cp-239045081_ag-18666864881_dv-m_ap-1t4_kw-kwd-500827323_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,6,1,0.16670000000000001,2.14,2.14,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1o1_kw-kwd-105746589881_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,0,0,0,0,0,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1o1_kw-kwd-20996148920_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.44,2.44,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1o1_kw-kwd-6219700039_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",2,1,1,1,12.68,9,3,0.3333,5.29,17.97,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1o2_kw-kwd-105746589881_var-b_,,2,1,1,1,12.68,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,2.44,2.44,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1o2_kw-kwd-20996148920_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,1,0.5,9.76,9.76,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1o3_kw-kwd-105746589881_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,10,0,0,0,0,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1o3_kw-kwd-20996148920_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",1,0,0,0,0,3,0,0,0,0,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1t1_kw-kwd-105746589881_var-b_,,1,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",3,2,3,1.5,62.4,17,8,0.4706,16.81,79.21,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1t1_kw-kwd-20996148920_var-b_,,3,2,3,1.5,62.4,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,1,1,1,1.01,1.01,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1t1_kw-kwd-23508348660_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
"2017-05-09 Tue",0,0,0,0,0,2,0,0,0,0,sa-B0D889DD-_pb-g1_cp-241903841_ag-18921974201_dv-m_ap-1t1_kw-kwd-6219700039_var-b_,,0,0,0,,0,0,0,0,0,0,,0,0,0
