Date,AccountID,Custom,Earnings
8/6/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453064:loc-4090__p1var-h_p2var-b_,3.6735
8/6/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453071:loc-4105__p1var-h_p2var-b_,0
8/6/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453071:loc-4115__p1var-h_p2var-b_,3.4503
8/6/2018 12:00:00 AM,640236,_pb-b1_cp-335285382_ag-1216060044603400_dv-c__kw-kwd-76003887409524:loc-4089__p1var-h_p2var-b_,6.1845
8/6/2018 12:00:00 AM,640236,_pb-b1_cp-335285385_ag-1209462974855746_dv-c__kw-kwd-75591571086860:loc-44579__p1var-i_p2var-b_,0
8/6/2018 12:00:00 AM,640236,_pb-b1_cp-335285386_ag-1214960532947127_dv-c__kw-kwd-75935168058200:loc-4113__p1var-h_p2var-b_,19.0836
8/6/2018 12:00:00 AM,640236,_pb-b1_cp-335285387_ag-1213861021635142_dv-c__kw-kwd-75866448513766:loc-4131__p1var-i_p2var-b_,0
8/6/2018 12:00:00 AM,640236,_pb-b1_cp-335285387_ag-1213861021635142_dv-c__kw-kwd-75866448513791:loc-4084__p1var-i_p2var-b_,14.043
8/6/2018 12:00:00 AM,640236,_pb-g1_cp-1344834416_ag-62470998228_dv-c_ap-1o3_kw-kwd-441921060602__p1var-i_p2var-b_,7.3284
8/6/2018 12:00:00 AM,640236,_pb-g1_cp-1345431075_ag-60836499104_dv-c_ap-1o1_kw-kwd-307164751083__p1var-h_p2var-b_,11.7924
8/6/2018 12:00:00 AM,640236,_pb-g1_cp-1345431075_ag-60836499104_dv-c_ap-1t1_kw-kwd-307468697481__p1var-h_p2var-b_,2.046
8/6/2018 12:00:00 AM,640236,_pb-g1_cp-1345433445_ag-57764261241_dv-c_ap-1o3_kw-kwd-436815068356__p1var-i_p2var-b_,0
8/6/2018 12:00:00 AM,640236,_pb-g1_cp-1345630945_ag-54728805500_dv-c_ap-2t3_kw-kwd-442694801664__p1var-i_p2var-b_,2.697
8/7/2018 12:00:00 AM,637304,_pb-b1_cp-335315492_ag-1211662009016164_dv-c_kw-kwd-75729014439154:loc-4126__p1var-e_p2var-b_,7.6
8/7/2018 12:00:00 AM,637304,_pb-b1_cp-335315493_ag-1223756636772639_dv-c_kw-kwd-76484928656585:loc-4111__p1var-e_p2var-b_,0
8/7/2018 12:00:00 AM,637304,_pb-b1_cp-335315494_ag-1218259078972362_dv-m_kw-kwd-76141330444286:loc-190__p1var-e_p2var-b_,4.4
8/7/2018 12:00:00 AM,637304,_pb-b1_cp-335315497_ag-1207263962524960_dv-m_kw-kwd-75454136146931:loc-59981__p1var-e_p2var-b_,0
8/7/2018 12:00:00 AM,637304,_pb-b1_cp-335315499_ag-1207263962524992_dv-m_kw-kwd-75454136147283:loc-4126__p1var-e_p2var-b_,13.52
8/7/2018 12:00:00 AM,637304,_pb-b1_cp-335315499_ag-1208363473991345_dv-m_kw-kwd-75522855766437:loc-4090__p1var-e_p2var-b_,0
8/7/2018 12:00:00 AM,637304,_pb-g1_cp-1401083889_ag-60741453968_dv-c_ap-1o3_kw-kwd-449750379497__p1var-e_p2var-b_,0
8/7/2018 12:00:00 AM,637304,_pb-g1_cp-1401083889_ag-60741453968_dv-c_ap-1t2_kw-kwd-333611271041__p1var-e_p2var-b_,0
8/7/2018 12:00:00 AM,637304,_pb-g1_cp-1406060569_ag-56898658033_dv-m_ap-1o2_kw-kwd-446983394310__p1var-e_p2var-b_,0
8/7/2018 12:00:00 AM,637304,_pb-g1_cp-1406060569_ag-56898658033_dv-m_ap-1t1_kw-kwd-447535047722__p1var-e_p2var-b_,0
8/7/2018 12:00:00 AM,637304,_pb-g1_cp-1406060569_ag-56898658033_dv-m_ap-1t2_kw-kwd-348346035782__p1var-e_p2var-b_,4
8/7/2018 12:00:00 AM,637304,_pb-g1_cp-1406060569_ag-56956603338_dv-m_ap-1t4_kw-kwd-449750371857__p1var-e_p2var-b_,0
8/7/2018 12:00:00 AM,637304,_pb-g1_cp-1406911667_ag-50908271650_dv-m_ap-1t4_kw-kwd-448333714245__p1var-i_p2var-b_,0
8/7/2018 12:00:00 AM,637314,_pb-b1_cp-335315499_ag-1222657125458798_dv-m_kw-kwd-76416208854444:loc-59981__p1var-e_p2var-b_,4.8
8/7/2018 12:00:00 AM,637314,_pb-b1_cp-335315499_ag-1222657125458798_dv-m_kw-kwd-76416208854455:loc-190__p1var-e_p2var-b_,4.8
8/7/2018 12:00:00 AM,637314,_pb-b1_cp-335315499_ag-1222657125458798_dv-m_kw-kwd-76416208854455:loc-59981__p1var-e_p2var-b_,4.8
8/7/2018 12:00:00 AM,640235,_pb-b1_cp-335285392_ag-1217159556394777_dv-m__kw-kwd-76072607224685:loc-4104__p1var-h_p2var-b_,2.9202
8/7/2018 12:00:00 AM,640235,_pb-b1_cp-335285401_ag-1219358579821275_dv-m__kw-kwd-76210045544177:loc-4123__p1var-i_p2var-b_,1.7763
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368103409_ag-53463727086_dv-m_ap-1o1_kw-kwd-307468697481__p1var-h_p2var-b_,0
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368103409_ag-53463727086_dv-m_ap-1t4_kw-kwd-307164751083__p1var-h_p2var-b_,3.5991
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368103409_ag-53463727086_dv-m_ap-1t4_kw-kwd-307468697481__p1var-h_p2var-b_,0
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368103886_ag-53463729046_dv-m_ap-1o2_kw-kwd-306250697899__p1var-h_p2var-b_,11.3832
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368103886_ag-53463729046_dv-m_ap-1t4_kw-kwd-308697891835__p1var-h_p2var-b_,0
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368304060_ag-52124406862_dv-m_ap-1o2_kw-kwd-466123649434__p1var-h_p2var-b_,3.5712
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368304483_ag-57183840600_dv-m_ap-1o1_kw-kwd-323882725856__p1var-i_p2var-b_,3.7758
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368567336_ag-52124404742_dv-m_ap-1t2_kw-kwd-442694796704__p1var-i_p2var-b_,0
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368567483_ag-57474088794_dv-m_ap-1t4_kw-kwd-441921057962__p1var-i_p2var-b_,1.7763
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368567519_ag-52124404542_dv-m_ap-1o1_kw-kwd-442694807224__p1var-i_p2var-b_,0
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368567519_ag-52124404542_dv-m_ap-1t4_kw-kwd-442694807224__p1var-i_p2var-b_,2.3808
8/7/2018 12:00:00 AM,640235,_pb-g1_cp-1368567597_ag-60127486928_dv-m_ap-1t1_kw-kwd-435218210322__p1var-h_p2var-b_,1.1625
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285379_ag-1222657114848094_dv-c__kw-kwd-76416204071522:loc-4093__p1var-h_p2var-b_,3.3201
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453040:loc-4096__p1var-h_p2var-b_,0
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453071:loc-4090__p1var-h_p2var-b_,27.0816
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453071:loc-4126__p1var-h_p2var-b_,0
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285381_ag-1219358579821243_dv-c__kw-kwd-76210045543572:loc-4120__p1var-h_p2var-b_,0
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285381_ag-1219358579821243_dv-c__kw-kwd-76210045543971:loc-4089__p1var-i_p2var-b_,3.4968
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285382_ag-1216060044603400_dv-c__kw-kwd-76003887409551:loc-4126__p1var-h_p2var-b_,0
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285383_ag-1214960532947111_dv-c__kw-kwd-75935168058130:loc-4100__p1var-i_p2var-b_,1.7577
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285386_ag-1214960532947127_dv-c__kw-kwd-75935168058205:loc-4126__p1var-h_p2var-b_,33.4428
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285387_ag-1212761509718709_dv-c__kw-kwd-75797728769060:loc-4089__p1var-i_p2var-b_,4.5942
8/7/2018 12:00:00 AM,640236,_pb-b1_cp-335285387_ag-1213861021635142_dv-c__kw-kwd-75866448513791:loc-4089__p1var-i_p2var-b_,0
8/7/2018 12:00:00 AM,640236,_pb-g1_cp-1344834455_ag-52421189005_dv-c_ap-1o2_kw-kwd-441921059642__p1var-h_p2var-b_,8.6304
8/7/2018 12:00:00 AM,640236,_pb-g1_cp-1345431075_ag-60836499104_dv-c_ap-1o1_kw-kwd-307164751083__p1var-h_p2var-b_,0
8/7/2018 12:00:00 AM,640236,_pb-g1_cp-1345431075_ag-60836499104_dv-c_ap-1t3_kw-kwd-307164751083__p1var-h_p2var-b_,11.8575
8/7/2018 12:00:00 AM,640236,_pb-g1_cp-1345431075_ag-60836499104_dv-c_ap-1t4_kw-kwd-307164751083__p1var-h_p2var-b_,0
8/7/2018 12:00:00 AM,640236,_pb-g1_cp-1345630957_ag-56756322929_dv-c_ap-1t1_kw-kwd-442694814384__p1var-i_p2var-b_,0
8/7/2018 12:00:00 AM,640236,_pb-g1_cp-1345630957_ag-56756322929_dv-c_ap-1t2_kw-kwd-442694801504__p1var-i_p2var-b_,0
8/8/2018 12:00:00 AM,637304,_pb-b1_cp-335315488_ag-1222657125458750_dv-c_kw-kwd-76416208854200:loc-4084__p1var-e_p2var-b_,0
8/8/2018 12:00:00 AM,637304,_pb-b1_cp-335315488_ag-1222657125458750_dv-c_kw-kwd-76416208854226:loc-4099__p1var-e_p2var-b_,0
8/8/2018 12:00:00 AM,637304,_pb-b1_cp-335315490_ag-1211662009016180_dv-c_kw-kwd-75729014439164:loc-4118__p1var-e_p2var-b_,0
8/8/2018 12:00:00 AM,637304,_pb-b1_cp-335315490_ag-1212761520326981_dv-c_kw-kwd-75797733772169:loc-4126__p1var-e_p2var-b_,0
8/8/2018 12:00:00 AM,637304,_pb-b1_cp-335315490_ag-1213861032244950_dv-c_kw-kwd-75866453528071:loc-4084__p1var-e_p2var-b_,3.6
8/8/2018 12:00:00 AM,637304,_pb-b1_cp-335315493_ag-1207263962524928_dv-c_kw-kwd-75454136146344:loc-4102__p1var-i_p2var-b_,4.8
8/8/2018 12:00:00 AM,637304,_pb-b1_cp-335315493_ag-1223756636772639_dv-c_kw-kwd-76484928656585:loc-4089__p1var-i_p2var-b_,0
8/8/2018 12:00:00 AM,637304,_pb-b1_cp-335315499_ag-1208363473991345_dv-m_kw-kwd-75522855766437:loc-190__p1var-e_p2var-b_,4.32
8/8/2018 12:00:00 AM,637304,_pb-b1_cp-335315500_ag-1210562497251859_dv-m_kw-kwd-75660294695282:loc-44862__p1var-e_p2var-b_,0
8/8/2018 12:00:00 AM,637304,_pb-g1_cp-1401083889_ag-59291806950_dv-c_ap-1o2_kw-kwd-389914052302__p1var-e_p2var-b_,0
8/8/2018 12:00:00 AM,637304,_pb-g1_cp-1406058943_ag-54569622399_dv-m_ap-1t1_kw-kwd-447535034762__p1var-e_p2var-b_,0
8/8/2018 12:00:00 AM,637304,_pb-g1_cp-1406911667_ag-50908271650_dv-m_ap-1t1_kw-kwd-448333711565__p1var-e_p2var-b_,0.272
8/8/2018 12:00:00 AM,637304,unknown_p1var-i_p2var-b_,0.176
8/8/2018 12:00:00 AM,637314,_pb-b1_cp-335315499_ag-1222657125458798_dv-m_kw-kwd-76416208854427:loc-190__p1var-e_p2var-b_,4.8
8/8/2018 12:00:00 AM,637314,_pb-b1_cp-335315499_ag-1222657125458798_dv-m_kw-kwd-76416208854446:loc-4126__p1var-e_p2var-b_,0
8/8/2018 12:00:00 AM,637314,_pb-b1_cp-335315499_ag-1222657125458798_dv-m_kw-kwd-76416208854457:loc-59981__p1var-e_p2var-b_,4.8
8/8/2018 12:00:00 AM,640235,_pb-b1_cp-335285390_ag-1211661998404036_dv-m__kw-kwd-75729009693102:loc-4120__p1var-i_p2var-b_,0.2325
8/8/2018 12:00:00 AM,640235,_pb-b1_cp-335285396_ag-1208363463385825_dv-m__kw-kwd-75522850732742:loc-4098__p1var-h_p2var-b_,0.465
8/8/2018 12:00:00 AM,640235,_pb-b1_cp-335285396_ag-1209462974855730_dv-m__kw-kwd-75591570843765:loc-4117__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640235,_pb-b1_cp-335285399_ag-1214960532947143_dv-m__kw-kwd-75935168058267:loc-4109__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640235,_pb-b1_cp-335285401_ag-1218259068363754_dv-m__kw-kwd-76141325382478:loc-4089__p1var-h_p2var-b_,11.253
8/8/2018 12:00:00 AM,640235,_pb-b1_cp-335285401_ag-1218259068363754_dv-m__kw-kwd-76141325382514:loc-4113__p1var-h_p2var-b_,1.1625
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368103409_ag-53463727086_dv-m_ap-1o1_kw-kwd-307468697481__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368103409_ag-53463727086_dv-m_ap-1t2_kw-kwd-307468696201__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368103409_ag-53463727086_dv-m_ap-1t4_kw-kwd-307164756443__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368103886_ag-53463729046_dv-m_ap-1t4_kw-kwd-306250697899__p1var-h_p2var-b_,0.9858
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368304060_ag-52124406862_dv-m_ap-1o1_kw-kwd-441921059642__p1var-h_p2var-b_,1.7763
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368304252_ag-54704519436_dv-m_ap-1t3_kw-kwd-442694791824__p1var-h_p2var-b_,1.1625
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368304483_ag-57183840600_dv-m_ap-1o1_kw-kwd-305215038902__p1var-h_p2var-b_,2.1111
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368304483_ag-57183840600_dv-m_ap-1o1_kw-kwd-435146863839__p1var-h_p2var-b_,1.7763
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368567336_ag-52124404742_dv-m_ap-1o3_kw-kwd-333415288525__p1var-i_p2var-b_,1.7763
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368567336_ag-52124404742_dv-m_ap-1t3_kw-kwd-442694796704__p1var-i_p2var-b_,1.7763
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368567516_ag-53314513383_dv-m_ap-1t3_kw-kwd-441921057722__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368567519_ag-52124404542_dv-m_ap-1t4_kw-kwd-442694790904__p1var-i_p2var-b_,4.464
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368567597_ag-60127486928_dv-m_ap-1o1_kw-kwd-435218210322__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640235,_pb-g1_cp-1368567597_ag-60127486928_dv-m_ap-1t1_kw-kwd-435218210322__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285374_ag-1214960532947095_dv-c__kw-kwd-75935167795611:loc-4109__p1var-i_p2var-b_,2.5575
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285378_ag-1209462974855762_dv-c__kw-kwd-75591571086968:loc-4109__p1var-h_p2var-b_,7.7748
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453071:loc-4117__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453071:loc-4126__p1var-h_p2var-b_,1.395
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453071:loc-44862__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285380_ag-1220458091123548_dv-c__kw-kwd-76278766453097:loc-4080__p1var-h_p2var-b_,6.2961
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285382_ag-1216060044603400_dv-c__kw-kwd-76003887409526:loc-4102__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285382_ag-1216060044603400_dv-c__kw-kwd-76003887409537:loc-4098__p1var-h_p2var-b_,19.809
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285382_ag-1216060044603400_dv-c__kw-kwd-76003887409591:loc-4096__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285386_ag-1214960532947127_dv-c__kw-kwd-75935168058208:loc-4081__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640236,_pb-b1_cp-335285387_ag-1211661998404020_dv-c__kw-kwd-75729009436876:loc-4089__p1var-h_p2var-b_,1.86
8/8/2018 12:00:00 AM,640236,_pb-g1_cp-1344834455_ag-52421189005_dv-c_ap-1t4_kw-kwd-441921059642__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640236,_pb-g1_cp-1345431075_ag-60836499104_dv-c_ap-1t4_kw-kwd-307164751083__p1var-h_p2var-b_,8.9466
8/8/2018 12:00:00 AM,640236,_pb-g1_cp-1345431075_ag-60836499104_dv-c_ap-1t4_kw-kwd-307468697481__p1var-h_p2var-b_,0
8/8/2018 12:00:00 AM,640236,_pb-g1_cp-1345431489_ag-53417914989_dv-c_ap-1o2_kw-kwd-442694791824__p1var-h_p2var-b_,18.6
8/8/2018 12:00:00 AM,640236,_pb-g1_cp-1345433445_ag-52418525405_dv-c_ap-1t5_kw-kwd-366043798925__p1var-i_p2var-b_,0
